file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\social\components\LeaderboardRow.kt,103,old_theme_accessor,"style = MaterialTheme.typography.labelLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\components\SegmentedTabs.kt,36,hardcoded_spacing,"shape = RoundedCornerShape(28.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\components\SegmentedTabs.kt,69,hardcoded_spacing,"shape = RoundedCornerShape(22.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\components\SegmentedTabs.kt,75,hardcoded_spacing,"modifier = Modifier.padding(horizontal = 8.dp, vertical = 10.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\components\SegmentedTabs.kt,76,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\AwardsTab.kt,36,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\FriendsTab.kt,12,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\FriendsTab.kt,13,material2_import,import androidx.compose.material.icons.outlined.Add,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\FriendsTab.kt,50,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\FriendsTab.kt,55,hardcoded_spacing,"shape = RoundedCornerShape(20.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\tabs\GroupsTab.kt,12,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\GroupsTab.kt,13,material2_import,import androidx.compose.material.icons.outlined.AddCircleOutline,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\GroupsTab.kt,51,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\GroupsTab.kt,56,hardcoded_spacing,"shape = RoundedCornerShape(20.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,18,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,19,material2_import,import androidx.compose.material.icons.outlined.ContentCopy,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,20,material2_import,import androidx.compose.material.icons.outlined.Image,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,91,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,97,old_theme_accessor,"style = MaterialTheme.typography.bodyLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,109,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,116,old_theme_accessor,"style = MaterialTheme.typography.labelLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,154,old_theme_accessor,"style = MaterialTheme.typography.titleSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,161,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,197,old_theme_accessor,style = MaterialTheme.typography.headlineSmall,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,204,hardcoded_spacing,".size(18.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,211,old_theme_accessor,"style = MaterialTheme.typography.labelSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,234,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,263,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,269,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,274,old_theme_accessor,"style = MaterialTheme.typography.headlineSmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,301,old_theme_accessor,style = MaterialTheme.typography.labelMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,305,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,349,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\ProfileTab.kt,354,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\RanksTab.kt,13,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\RanksTab.kt,14,material2_import,import androidx.compose.material.icons.outlined.EmojiEvents,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\social\tabs\RanksTab.kt,65,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\RanksTab.kt,123,old_theme_accessor,"style = MaterialTheme.typography.titleLarge,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\social\tabs\RanksTab.kt,128,old_theme_accessor,"style = MaterialTheme.typography.labelMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,53,hardcoded_color,"primary = Color(0xFF1976D2),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,55,hardcoded_color,"primaryContainer = Color(0xFFE3F2FD),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,56,hardcoded_color,"onPrimaryContainer = Color(0xFF0D47A1),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,57,hardcoded_color,"secondary = Color(0xFF03DAC6),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,59,hardcoded_color,"tertiary = Color(0xFFFF9800),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,60,hardcoded_color,"background = Color(0xFFFFFBFE),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,61,hardcoded_color,"surface = Color(0xFFFFFBFE),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,62,hardcoded_color,"surfaceVariant = Color(0xFFF5F5F5),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,63,hardcoded_color,"error = Color(0xFFBA1A1A),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,64,hardcoded_color,"onBackground = Color(0xFF1C1B1F),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,65,hardcoded_color,"onSurface = Color(0xFF1C1B1F),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,66,hardcoded_color,"onSurfaceVariant = Color(0xFF666666),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,68,hardcoded_color,"outline = Color(0xFFE0E0E0),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,69,hardcoded_color,outlineVariant = Color(0xFFF0F0F0),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,73,hardcoded_color,"primary = Color(0xFF90CAF9),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,74,hardcoded_color,"onPrimary = Color(0xFF003258),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,75,hardcoded_color,"primaryContainer = Color(0xFF004881),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,76,hardcoded_color,"onPrimaryContainer = Color(0xFFE3F2FD),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,77,hardcoded_color,"secondary = Color(0xFF80CBC4),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,78,hardcoded_color,"onSecondary = Color(0xFF003A36),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,79,hardcoded_color,"tertiary = Color(0xFFFFB74D),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,80,hardcoded_color,"background = Color(0xFF10131C),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,81,hardcoded_color,"surface = Color(0xFF10131C),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,82,hardcoded_color,"surfaceVariant = Color(0xFF1E1E1E),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,83,hardcoded_color,"error = Color(0xFFFFB4AB),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,84,hardcoded_color,"onBackground = Color(0xFFE6E1E5),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,85,hardcoded_color,"onSurface = Color(0xFFE6E1E5),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,86,hardcoded_color,"onSurfaceVariant = Color(0xFFB0B0B0),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,87,hardcoded_color,"onError = Color(0xFF690005),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,88,hardcoded_color,"outline = Color(0xFF3A3A3A),",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,89,hardcoded_color,outlineVariant = Color(0xFF2A2A2A),MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,187,hardcoded_spacing,"small = RoundedCornerShape(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,188,hardcoded_spacing,"medium = RoundedCornerShape(12.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\theme\StudyPlanTheme.kt,190,hardcoded_spacing,extraLarge = RoundedCornerShape(28.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,14,material2_import,import androidx.compose.material.icons.Icons,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,15,material2_import,import androidx.compose.material.icons.automirrored.filled.ArrowBack,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,16,material2_import,import androidx.compose.material.icons.filled.Edit,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,17,material2_import,import androidx.compose.material.icons.filled.Info,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,18,material2_import,import androidx.compose.material.icons.filled.Visibility,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,19,material2_import,import androidx.compose.material.icons.filled.VisibilityOff,androidx.compose.material3,Replace Material 2 import with Material 3 counterpart
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,128,old_theme_accessor,"Text(week.title, style = MaterialTheme.typography.titleMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,138,old_theme_accessor,"Text(weekRange, style = MaterialTheme.typography.bodySmall, color = MaterialTheme.colorScheme.onSurfaceVariant)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,139,hardcoded_spacing,Spacer(Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,143,old_theme_accessor,"Text(dayLabel, style = MaterialTheme.typography.labelLarge)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,157,hardcoded_spacing,Spacer(Modifier.height(8.dp)),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,172,old_theme_accessor,"Text(task.desc, style = MaterialTheme.typography.bodyMedium)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\CustomizePlanScreen.kt,175,old_theme_accessor,"Text(details, style = MaterialTheme.typography.bodySmall)",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\QuickNote.kt,23,hardcoded_spacing,"Column(Modifier.fillMaxSize().padding(padding).padding(16.dp), verticalArrangement = Arrangement.spacedBy(12.dp)) {","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\QuickNote.kt,25,hardcoded_spacing,Row(horizontalArrangement = Arrangement.spacedBy(12.dp)) {,"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\RenderOptimizer.kt,70,hardcoded_color,fun getCachedColor(,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\RenderOptimizer.kt,126,hardcoded_color,fun StableColor(color: Color): Color {,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\RenderOptimizer.kt,182,old_theme_accessor,style = androidx.compose.material3.MaterialTheme.typography.labelSmall,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\animations\AppAnimations.kt,690,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\animations\AppAnimations.kt,698,hardcoded_spacing,.size(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,231,hardcoded_color,"Color(0xFF4CAF50), // Green",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,232,hardcoded_color,"Color(0xFF8BC34A), // Light Green",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,233,hardcoded_color,Color(0xFFCDDC39)  // Lime,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,237,hardcoded_color,"Color(0xFF2196F3), // Blue",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,238,hardcoded_color,"Color(0xFF03A9F4), // Light Blue",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,239,hardcoded_color,"Color(0xFF00BCD4), // Cyan",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,240,hardcoded_color,Color(0xFF009688)  // Teal,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,244,hardcoded_color,"Color(0xFFFF9800), // Orange",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,245,hardcoded_color,"Color(0xFFFF5722), // Deep Orange",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,246,hardcoded_color,"Color(0xFFE91E63), // Pink",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,247,hardcoded_color,Color(0xFF9C27B0)  // Purple,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,251,hardcoded_color,"Color(0xFFFFD700), // Gold",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,252,hardcoded_color,"Color(0xFFFFC107), // Amber",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,253,hardcoded_color,"Color(0xFFFF9800), // Orange",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,254,hardcoded_color,Color(0xFFE91E63)  // Pink,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,258,hardcoded_color,"Color(0xFFFF5722), // Deep Orange",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,259,hardcoded_color,"Color(0xFFFF9800), // Orange",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,260,hardcoded_color,"Color(0xFFFFC107), // Amber",MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationManager.kt,261,hardcoded_color,Color(0xFFFFEB3B)  // Yellow,MaterialTheme.colorScheme token,Prefer themed colors from Material 3 colorScheme
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,113,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,117,old_theme_accessor,style = MaterialTheme.typography.titleLarge,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,174,hardcoded_spacing,horizontalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,178,old_theme_accessor,style = MaterialTheme.typography.headlineMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,184,old_theme_accessor,style = MaterialTheme.typography.titleMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,195,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,221,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,225,old_theme_accessor,style = MaterialTheme.typography.titleLarge,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,229,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,265,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,269,old_theme_accessor,style = MaterialTheme.typography.titleLarge,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,280,hardcoded_spacing,"horizontalArrangement = Arrangement.spacedBy(8.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,286,old_theme_accessor,style = MaterialTheme.typography.bodyLarge,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,293,old_theme_accessor,"style = MaterialTheme.typography.bodyMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,320,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,324,old_theme_accessor,style = MaterialTheme.typography.titleMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,401,hardcoded_spacing,verticalArrangement = Arrangement.spacedBy(12.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,405,old_theme_accessor,style = MaterialTheme.typography.titleMedium,MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\CelebrationUsageExample.kt,422,old_theme_accessor,"style = MaterialTheme.typography.bodySmall,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\DailyGoalCelebration.kt,108,hardcoded_spacing,"shape = RoundedCornerShape(20.dp),","central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\DailyGoalCelebration.kt,112,hardcoded_spacing,elevation = CardDefaults.cardElevation(defaultElevation = 8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
app\src\main\java\com\mtlc\studyplan\ui\celebrations\DailyGoalCelebration.kt,129,old_theme_accessor,"style = MaterialTheme.typography.headlineMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\DailyGoalCelebration.kt,138,old_theme_accessor,"style = MaterialTheme.typography.titleMedium,",MaterialTheme.typography (M3),Verify use of updated M3 typography tokens
app\src\main\java\com\mtlc\studyplan\ui\celebrations\DailyGoalCelebration.kt,156,hardcoded_spacing,.height(8.dp),"central spacing constants (e.g., Spacing.M, Spacing.L)",Replace with shared spacing constant
