file,line,kind,match,recommended_replacement,notes
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,204,raw-color,Color(0xFFFF9800),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,205,raw-color,Color(0xFF9C27B0),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,206,raw-color,Color(0xFFF44336),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,207,raw-color,Color(0xFF607D8B),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,141,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,151,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,213,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,216,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,247,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,250,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PointsAnimations.kt,381,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,6,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,7,material2-import,import androidx.compose.material.icons.filled.Star,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,70,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,96,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,126,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\PriorityIndicator.kt,62,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,16,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,17,material2-import,import androidx.compose.material.icons.filled.*,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,18,material2-import,import androidx.compose.material.icons.automirrored.filled.TrendingUp,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,75,materialtheme-typography,MaterialTheme.typography.titleSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,86,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,206,materialtheme-typography,MaterialTheme.typography.titleSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,216,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,268,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,340,materialtheme-typography,MaterialTheme.typography.headlineSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,70,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,164,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,182,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,263,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\SmartSuggestions.kt,347,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,45,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,47,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,76,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\States.kt,78,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,129,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,145,materialtheme-typography,MaterialTheme.typography.headlineLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,155,materialtheme-typography,MaterialTheme.typography.bodyLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,215,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,244,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,296,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,301,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,306,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,340,raw-color,Color(0xFFFF6B35),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,341,raw-color,Color(0xFFFF8E53),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,342,raw-color,Color(0xFFFFAD5A),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,343,raw-color,Color(0xFFFFD23F),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,104,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,124,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,203,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,214,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,285,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,290,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounter.kt,292,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,10,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,11,material2-import,import androidx.compose.material.icons.filled.LocalFireDepartment,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,12,material2-import,import androidx.compose.material.icons.filled.Warning,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,203,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,209,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,227,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,117,raw-color,Color(0xFFFF5722),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,352,raw-color,Color(0xFFFF5722),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,353,raw-color,Color(0xFFFF9800),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,354,raw-color,Color(0xFFFFC107),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,355,raw-color,Color(0xFFFFEB3B),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,366,raw-color,Color(0xFFE91E63),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,367,raw-color,Color(0xFFFF5722),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,368,raw-color,Color(0xFF9C27B0),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,369,raw-color,Color(0xFF2196F3),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,370,raw-color,Color(0xFF4CAF50),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,371,raw-color,Color(0xFF607D8B),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,408,raw-color,Color(0xFFFF5722),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,135,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,158,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,158,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,162,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,194,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,219,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,400,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakCounterUI.kt,434,magic-spacing,14.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,8,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,9,material2-import,import androidx.compose.material.icons.filled.Warning,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,137,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,142,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,210,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,215,materialtheme-typography,MaterialTheme.typography.labelLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,269,materialtheme-typography,MaterialTheme.typography.bodyLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,274,materialtheme-typography,MaterialTheme.typography.labelMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,279,materialtheme-typography,MaterialTheme.typography.labelSmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,195,raw-color,Color(0xFFD32F2F),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,196,raw-color,Color(0xFFFF8F00),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,197,raw-color,Color(0xFFFFB300),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,308,raw-color,Color(0xFFFFEBEE),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,309,raw-color,Color(0xFFD32F2F),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,310,raw-color,Color(0xFFD32F2F),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,314,raw-color,Color(0xFFFFF3E0),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,315,raw-color,Color(0xFFE65100),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,316,raw-color,Color(0xFFFF8F00),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,320,raw-color,Color(0xFFFFFDE7),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,321,raw-color,Color(0xFFFF8F00),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,322,raw-color,Color(0xFFFFB300),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,113,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,121,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,126,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,156,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,259,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StreakWarningSystem.kt,265,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StudyBottomNav.kt,50,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StudyBottomNav.kt,55,magic-spacing,20.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StudyBottomNav.kt,56,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StudyBottomNav.kt,87,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\StudyHeatmap.kt,44,magic-spacing,12.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,45,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,46,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,58,materialtheme-typography,MaterialTheme.typography.labelLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,59,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,48,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\TaskCard.kt,57,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,14,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,15,material2-import,import androidx.compose.material.icons.filled.Close,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,104,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,129,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,91,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\Tooltip.kt,185,magic-spacing,8.dp,"Spacing tokens (e.g., StudyPlanSpacing.Small)",Convert raw dp constants to spacing tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,10,material2-import,import androidx.compose.material.icons.Icons,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,11,material2-import,import androidx.compose.material.icons.filled.*,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,12,material2-import,import androidx.compose.material.icons.automirrored.filled.TrendingUp,androidx.compose.material3.*,Swap to Material3 equivalents or remove once screen migrated.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,73,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,79,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,102,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,107,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,247,materialtheme-typography,MaterialTheme.typography.bodyMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,267,materialtheme-typography,MaterialTheme.typography.bodySmall,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,343,materialtheme-typography,MaterialTheme.typography.headlineLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,351,materialtheme-typography,MaterialTheme.typography.titleLarge,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,358,materialtheme-typography,MaterialTheme.typography.titleMedium,MaterialTheme.typography (Material3 set),Confirm typography sourced from M3 token set.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,487,raw-color,Color(0xFFFFD700),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,488,raw-color,Color(0xFFFFA500),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,489,raw-color,Color(0xFF00CED1),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,490,raw-color,Color(0xFF9370DB),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,501,raw-color,Color(0xFFE91E63),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,502,raw-color,Color(0xFF9C27B0),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
app\src\main\java\com\mtlc\studyplan\ui\components\UserLevelSystem.kt,503,raw-color,Color(0xFF3F51B5),StudyPlanColorTokens / MaterialTheme.colorScheme,Replace magic colors with theme tokens.
